ModbusId,UnitName,UnitId,FunctionGroup,FunctionNumber,DatapointId,DatapointName,Type,TypeName,Decimal,FunctionGroup name,Function name,Steps,Min. value,Max. value,Writable,unit,Commentary,Text 0,Text 1,Text 2,Text 3,Text 4,Text 5,Text 6,Text 7,Text 8,Text 9,Text 10,Text 11,Text 12,Text 13,Text 14,Text 15,Text 16,Text 17,Text 18,Text 19,Text 20,Text 21,Text 22,Text 23,Text 24,Text 25,Text 26,Text 27,Text 28,Text 29,Text 30,Text 31
23716,HV,527,50,0,38606,Lüftungsmodulation,,U8,0,Lüftung,Lüftung,1,15,100,No,%,"Luftmenge Soll (Vorgebene Luftmenge, ergibt sich aus Betriebsart und Einstellung)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23717,HV,527,50,0,40687,Feuchte Sollwert,,U8,0,Lüftung,Lüftung,1,30,65,Yes,%,Feuchte Sollwert (Am Bediengerät eingestellte maximale rel. Luftfeuchte),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23718,HV,527,50,0,37600,Feuchtigkeit Abluft,,U8,0,Lüftung,Lüftung,1,0,100,No,%,Feuchtigkeit Abluft (gemessene rel. Luftfeuchte),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23719,HV,527,50,0,37608,VOC Abluft,,U8,0,Lüftung,Lüftung,1,0,100,No,%,VOC Abluft (gemessener VOC-Wert in der Abluft (CO2-Äquivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23720,HV,527,50,0,37611,VOC Aussenluft,,U8,0,Lüftung,Lüftung,1,0,100,No,%,VOC Aussenluft (gemessener VOC-Wert in der Aussenluft (CO2-Äquivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23721,HV,527,50,0,39600,Luftqualität Regulierung,,LIST,0,Lüftung,Lüftung,1,0x00000003,0,Yes,,Luftqualität Regulierung (Statusangabe ob Luftqualitätsregelung eingeschaltet ist),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23722,HV,527,50,0,39652,Status Lüftungsregelung,,U8,0,Lüftung,Lüftung,1,0,0,No,,Status Lüftungsregelung (Zahlencode der Auskunft über den Status des Lüftungsgerätes gibt gibt),"Gerät aus, z.B. Standbybetrieb",Normaler Lüftungsbetrieb,VOC Modus aktiv,Feuchtigkeitsmodus aktiv,Frostschutz aktiv,CoolVet aktiv,Fehlerzustand,,,,,,,,,,,,,,,,,,,,,,,,,
23723,HV,527,50,0,0,Temperatur Aussenluft,,S16,1,Lüftung,Lüftung,1,-300,500,No,°C,"Temperatur Aussenluft (Gemessene Lufttemperatur beim Eintritt der Aussenluft in das Gerät, kann von der effektiven Aussenlufttemp.  abweichen)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23724,HV,527,50,0,37602,Temperatur Abluft,,S16,1,Lüftung,Lüftung,1,0,500,No,°C,Temperatur Abluft (Gemessene Lufttemperatur beim Eintritt der Abluft in das Gerät),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23725,HV,527,50,0,38600,Ventilator Fortluft soll,,U8,0,Lüftung,Lüftung,1,0,100,No,%,"Luftmenge Ist (ergibt sich aus ""Luftmenge soll"", ""Feuchte soll"", ""Feuchte ist"", ""VOC Abluft"", ""VOC Aussenluft"", ""Temperatur Aussenluft"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23726,HV,528,50,0,40650,Betriebswahl Lüftung,,LIST,0,Lüftung,Lüftung,1,0x00000037,0,Yes,,"Betriebswahl Lüftung (z.B. Woche 1 / 2, Konstant, Standby)",Standby,Woche 1,Woche 2,,"Konstantbetrieb, Sollwert 40651","Sparbetrieb, Sollwert DAP40686",,,,,,,,,,,,,,,,,,,,,,,,,,
23727,HV,528,50,0,40651,Normal-Lüftungsmodulation ,,U8,0,Lüftung,Lüftung,1,15,100,Yes,%,"Normal-Lüftungsmodulation (Luftmenge bei ""Konstant""-Betrieb)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23728,HV,528,50,0,40686,Spar-Lüftungsmodulation ,,U8,0,Lüftung,Lüftung,1,15,100,Yes,%,Spar-Lüftungsmodulation (Luftmenge bei Sparbetrieb),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23729,HV,528,50,0,38606,Lüftungsmodulation,,U8,0,Lüftung,Lüftung,1,15,100,No,%,"Luftmenge Soll (Vorgebene Luftmenge, ergibt sich aus Betriebsart und Einstellung)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23730,HV,528,50,0,40687,Feuchte Sollwert,,U8,0,Lüftung,Lüftung,1,30,65,Yes,%,Feuchte Sollwert (Am Bediengerät eingestellte maximale rel. Luftfeuchte),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23731,HV,528,50,0,37600,Feuchtigkeit Abluft,,U8,0,Lüftung,Lüftung,1,0,100,No,%,Feuchtigkeit Abluft (gemessene rel. Luftfeuchte),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23732,HV,528,50,0,37608,VOC Abluft,,U8,0,Lüftung,Lüftung,1,0,100,No,%,VOC Abluft (gemessener VOC-Wert in der Abluft (CO2-Äquivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23733,HV,528,50,0,37611,VOC Aussenluft,,U8,0,Lüftung,Lüftung,1,0,100,No,%,VOC Aussenluft (gemessener VOC-Wert in der Aussenluft (CO2-Äquivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23734,HV,528,50,0,39600,Luftqualität Regulierung,,LIST,0,Lüftung,Lüftung,1,0x00000003,0,Yes,,Luftqualität Regulierung (Statusangabe ob Luftqualitätsregelung eingeschaltet ist),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23735,HV,528,50,0,39652,Status Lüftungsregelung,,U8,0,Lüftung,Lüftung,1,0,0,No,,Status Lüftungsregelung (Zahlencode der Auskunft über den Status des Lüftungsgerätes gibt gibt),"Gerät aus, z.B. Standbybetrieb",Normaler Lüftungsbetrieb,VOC Modus aktiv,Feuchtigkeitsmodus aktiv,Frostschutz aktiv,CoolVet aktiv,Fehlerzustand,,,,,,,,,,,,,,,,,,,,,,,,,
23736,HV,528,50,0,0,Temperatur Aussenluft,,S16,1,Lüftung,Lüftung,1,-300,500,No,°C,"Temperatur Aussenluft (Gemessene Lufttemperatur beim Eintritt der Aussenluft in das Gerät, kann von der effektiven Aussenlufttemp.  abweichen)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23737,HV,528,50,0,37602,Temperatur Abluft,,S16,1,Lüftung,Lüftung,1,0,500,No,°C,Temperatur Abluft (Gemessene Lufttemperatur beim Eintritt der Abluft in das Gerät),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23738,HV,528,50,0,38600,Ventilator Fortluft soll,,U8,0,Lüftung,Lüftung,1,0,100,No,%,"Luftmenge Ist (ergibt sich aus ""Luftmenge soll"", ""Feuchte soll"", ""Feuchte ist"", ""VOC Abluft"", ""VOC Aussenluft"", ""Temperatur Aussenluft"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23739,WEZ,1,10,1,9037,Temperatur Überhöhung/Abschlag WEZ,,S16,1,Wärmeerz.,Wärmeerz.,5,-500,500,Yes,K,Temperatur Überhöhung WEZ#Im Heizbetrieb wirkt der eingestellte Wert als Überhöhung.#Im Kühlbetrieb wirkt der eingestellte Wert als Abschlag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23740,WEZ,1,10,0,9037,Temperatur Überhöhung/Abschlag WEZ,,S16,1,Wärmeerz.,Zusatzwärme.,5,-500,500,Yes,K,Temperatur Überhöhung WEZ#Im Heizbetrieb wirkt der eingestellte Wert als Überhöhung.#Im Kühlbetrieb wirkt der eingestellte Wert als Abschlag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23741,WEZ,2,10,1,9037,Temperatur Überhöhung/Abschlag WEZ,,S16,1,Wärmeerz.,Wärmeerz.,5,-500,500,Yes,K,Temperatur Überhöhung WEZ#Im Heizbetrieb wirkt der eingestellte Wert als Überhöhung.#Im Kühlbetrieb wirkt der eingestellte Wert als Abschlag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23742,WEZ,2,10,0,9037,Temperatur Überhöhung/Abschlag WEZ,,S16,1,Wärmeerz.,Zusatzwärme.,5,-500,500,Yes,K,Temperatur Überhöhung WEZ#Im Heizbetrieb wirkt der eingestellte Wert als Überhöhung.#Im Kühlbetrieb wirkt der eingestellte Wert als Abschlag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23743,WEZ,3,10,1,9037,Temperatur Überhöhung/Abschlag WEZ,,S16,1,Wärmeerz.,Wärmeerz.,5,-500,500,Yes,K,Temperatur Überhöhung WEZ#Im Heizbetrieb wirkt der eingestellte Wert als Überhöhung.#Im Kühlbetrieb wirkt der eingestellte Wert als Abschlag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23744,WEZ,3,10,0,9037,Temperatur Überhöhung/Abschlag WEZ,,S16,1,Wärmeerz.,Zusatzwärme.,5,-500,500,Yes,K,Temperatur Überhöhung WEZ#Im Heizbetrieb wirkt der eingestellte Wert als Überhöhung.#Im Kühlbetrieb wirkt der eingestellte Wert als Abschlag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23745,WEZ,4,10,1,9037,Temperatur Überhöhung/Abschlag WEZ,,S16,1,Wärmeerz.,Wärmeerz.,5,-500,500,Yes,K,Temperatur Überhöhung WEZ#Im Heizbetrieb wirkt der eingestellte Wert als Überhöhung.#Im Kühlbetrieb wirkt der eingestellte Wert als Abschlag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23746,WEZ,4,10,0,9037,Temperatur Überhöhung/Abschlag WEZ,,S16,1,Wärmeerz.,Zusatzwärme.,5,-500,500,Yes,K,Temperatur Überhöhung WEZ#Im Heizbetrieb wirkt der eingestellte Wert als Überhöhung.#Im Kühlbetrieb wirkt der eingestellte Wert als Abschlag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23747,WEZ,5,10,1,9037,Temperatur Überhöhung/Abschlag WEZ,,S16,1,Wärmeerz.,Wärmeerz.,5,-500,500,Yes,K,Temperatur Überhöhung WEZ#Im Heizbetrieb wirkt der eingestellte Wert als Überhöhung.#Im Kühlbetrieb wirkt der eingestellte Wert als Abschlag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23748,WEZ,5,10,0,9037,Temperatur Überhöhung/Abschlag WEZ,,S16,1,Wärmeerz.,Zusatzwärme.,5,-500,500,Yes,K,Temperatur Überhöhung WEZ#Im Heizbetrieb wirkt der eingestellte Wert als Überhöhung.#Im Kühlbetrieb wirkt der eingestellte Wert als Abschlag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23749,WEZ,6,10,1,9037,Temperatur Überhöhung/Abschlag WEZ,,S16,1,Wärmeerz.,Wärmeerz.,5,-500,500,Yes,K,Temperatur Überhöhung WEZ#Im Heizbetrieb wirkt der eingestellte Wert als Überhöhung.#Im Kühlbetrieb wirkt der eingestellte Wert als Abschlag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23750,WEZ,6,10,0,9037,Temperatur Überhöhung/Abschlag WEZ,,S16,1,Wärmeerz.,Zusatzwärme.,5,-500,500,Yes,K,Temperatur Überhöhung WEZ#Im Heizbetrieb wirkt der eingestellte Wert als Überhöhung.#Im Kühlbetrieb wirkt der eingestellte Wert als Abschlag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23751,WEZ,7,10,1,9037,Temperatur Überhöhung/Abschlag WEZ,,S16,1,Wärmeerz.,Wärmeerz.,5,-500,500,Yes,K,Temperatur Überhöhung WEZ#Im Heizbetrieb wirkt der eingestellte Wert als Überhöhung.#Im Kühlbetrieb wirkt der eingestellte Wert als Abschlag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23752,WEZ,7,10,0,9037,Temperatur Überhöhung/Abschlag WEZ,,S16,1,Wärmeerz.,Zusatzwärme.,5,-500,500,Yes,K,Temperatur Überhöhung WEZ#Im Heizbetrieb wirkt der eingestellte Wert als Überhöhung.#Im Kühlbetrieb wirkt der eingestellte Wert als Abschlag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23753,WEZ,8,10,1,9037,Temperatur Überhöhung/Abschlag WEZ,,S16,1,Wärmeerz.,Wärmeerz.,5,-500,500,Yes,K,Temperatur Überhöhung WEZ#Im Heizbetrieb wirkt der eingestellte Wert als Überhöhung.#Im Kühlbetrieb wirkt der eingestellte Wert als Abschlag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23754,WEZ,8,10,0,9037,Temperatur Überhöhung/Abschlag WEZ,,S16,1,Wärmeerz.,Zusatzwärme.,5,-500,500,Yes,K,Temperatur Überhöhung WEZ#Im Heizbetrieb wirkt der eingestellte Wert als Überhöhung.#Im Kühlbetrieb wirkt der eingestellte Wert als Abschlag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23755,WEZ,1,1,1,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 2,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23756,WEZ,1,1,2,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 3,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23757,WEZ,2,1,1,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 2,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23758,WEZ,2,1,2,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 3,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23759,WEZ,3,1,1,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 2,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23760,WEZ,3,1,2,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 3,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23761,WEZ,4,1,1,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 2,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23762,WEZ,4,1,2,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 3,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23763,WEZ,5,1,1,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 2,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23764,WEZ,5,1,2,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 3,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23765,WEZ,6,1,1,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 2,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23766,WEZ,6,1,2,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 3,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23767,WEZ,7,1,1,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 2,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23768,WEZ,7,1,2,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 3,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23769,WEZ,8,1,1,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 2,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23770,WEZ,8,1,2,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 3,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23771,WEZ,9,1,1,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 2,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23772,WEZ,9,1,2,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 3,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23773,WEZ,10,1,1,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 2,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23774,WEZ,10,1,2,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 3,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23775,WEZ,11,1,1,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 2,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23776,WEZ,11,1,2,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 3,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23777,WEZ,12,1,1,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 2,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23778,WEZ,12,1,2,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 3,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23779,WEZ,13,1,1,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 2,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23780,WEZ,13,1,2,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 3,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23781,WEZ,14,1,1,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 2,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23782,WEZ,14,1,2,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 3,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23783,WEZ,15,1,1,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 2,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23784,WEZ,15,1,2,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 3,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23785,WEZ,16,1,1,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 2,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23786,WEZ,16,1,2,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 3,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23787,HKW,257,1,0,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 1,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23788,HKW,257,1,1,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 2,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23789,HKW,257,1,2,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 3,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23790,HKW,258,1,0,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 1,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23791,HKW,258,1,1,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 2,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23792,HKW,258,1,2,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 3,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23793,HKW,259,1,0,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 1,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23794,HKW,259,1,1,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 2,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23795,HKW,259,1,2,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 3,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23796,HKW,260,1,0,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 1,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23797,HKW,260,1,1,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 2,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23798,HKW,260,1,2,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 3,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23799,HKW,261,1,0,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 1,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23800,HKW,261,1,1,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 2,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23801,HKW,261,1,2,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 3,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23802,HKW,262,1,0,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 1,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23803,HKW,262,1,1,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 2,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23804,HKW,262,1,2,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 3,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23805,HKW,263,1,0,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 1,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23806,HKW,263,1,1,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 2,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23807,HKW,263,1,2,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 3,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23808,HKW,264,1,0,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 1,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23809,HKW,264,1,1,7047,Vorlauf Soll Konstantanf. Kühlen,,S16,1,Heizkreis,Heizkreis 2,10,0,300,Yes,°C,Vorlauf Sollwert bei Konstantanforderung Kühlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
