Register Address,UnitName,UnitId,FunctionGroup,FunctionNumber,DatapointId,DatapointName,Type,TypeName,Decimal,FunctionGroup name,Function name,Steps,Min. value,Max. value,Writable,unit,Commentary,Text 0,Text 1,Text 2,Text 3,Text 4,Text 5,Text 6,Text 7,Text 8,Text 9,Text 10,Text 11,Text 12,Text 13,Text 14,Text 15,Text 16,Text 17,Text 18,Text 19,Text 20,Text 21,Text 22,Text 23,Text 24,Text 25,Text 26,Text 27,Text 28,Text 29,Text 30,Text 31
20667,FW,205,1,2,3051,Normal room temp. heating oper.,1,S16,1,Heating circ.,Heat. circ. 3,5,100,300,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20668,FW,205,1,2,3053,Conservation room temp. heating oper.,1,S16,1,Heating circ.,Heat. circ. 3,5,50,200,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20669,FW,205,1,3,3051,Normal room temp. heating oper.,1,S16,1,Heating circ.,Heat. circ. 4,5,100,300,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20670,FW,205,1,3,3053,Conservation room temp. heating oper.,1,S16,1,Heating circ.,Heat. circ. 4,5,50,200,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20671,FW,205,1,4,3051,Normal room temp. heating oper.,1,S16,1,Heating circ.,Heat. circ. 5,5,100,300,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20672,FW,205,1,4,3053,Conservation room temp. heating oper.,1,S16,1,Heating circ.,Heat. circ. 5,5,50,200,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20673,FW,205,1,0,1001,Room setpoint,1,S16,1,Heating circ.,Heat. circ. 1,1,0,0,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20674,FW,205,1,1,1001,Room setpoint,1,S16,1,Heating circ.,Heat. circ. 2,1,0,0,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20675,FW,205,1,2,1001,Room setpoint,1,S16,1,Heating circ.,Heat. circ. 3,1,0,0,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20676,FW,205,1,3,1001,Room setpoint,1,S16,1,Heating circ.,Heat. circ. 4,1,0,0,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20677,FW,205,1,4,1001,Room setpoint,1,S16,1,Heating circ.,Heat. circ. 5,1,0,0,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20678,FW,205,2,0,5050,Hot water operation choice,1,LIST,0,Hot water,Hot water 1,1,0x00000057,0,Yes,,,Standby,week 1 ,week 2,,Constant,,Eco mode,,,,,,,,,,,,,,,,,,,,,,,,,
20679,FW,205,2,1,5050,Hot water operation choice,1,LIST,0,Hot water,Hot water 2,1,0x00000057,0,Yes,,,Standby,week 1 ,week 2,,Constant,,Eco mode,,,,,,,,,,,,,,,,,,,,,,,,,
20680,FW,205,2,2,5050,Hot water operation choice,1,LIST,0,Hot water,Hot water 3,1,0x00000057,0,Yes,,,Standby,week 1 ,week 2,,Constant,,Eco mode,,,,,,,,,,,,,,,,,,,,,,,,,
20681,FW,205,2,3,5050,Hot water operation choice,1,LIST,0,Hot water,Hot water 4,1,0x00000057,0,Yes,,,Standby,week 1 ,week 2,,Constant,,Eco mode,,,,,,,,,,,,,,,,,,,,,,,,,
20682,FW,205,2,4,5050,Hot water operation choice,1,LIST,0,Hot water,Hot water 5,1,0x00000057,0,Yes,,,Standby,week 1 ,week 2,,Constant,,Eco mode,,,,,,,,,,,,,,,,,,,,,,,,,
20683,FW,205,2,0,5051,Normal hot water temp.,1,S16,1,Hot water,Hot water 1,10,100,700,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20684,FW,205,2,0,5086,Conservation hot water temp.,1,U8,0,Hot water,Hot water 1,1,10,70,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20685,FW,205,2,1,5051,Normal hot water temp.,1,S16,1,Hot water,Hot water 2,10,100,700,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20686,FW,205,2,1,5086,Conservation hot water temp.,1,U8,0,Hot water,Hot water 2,1,10,70,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20687,FW,205,2,2,5051,Normal hot water temp.,1,S16,1,Hot water,Hot water 3,10,100,700,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20688,FW,205,2,2,5086,Conservation hot water temp.,1,U8,0,Hot water,Hot water 3,1,10,70,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20689,FW,205,2,3,5051,Normal hot water temp.,1,S16,1,Hot water,Hot water 4,10,100,700,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20690,FW,205,2,3,5086,Conservation hot water temp.,1,U8,0,Hot water,Hot water 4,1,10,70,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20691,FW,205,2,4,5051,Normal hot water temp.,1,S16,1,Hot water,Hot water 5,10,100,700,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20692,FW,205,2,4,5086,Conservation hot water temp.,1,U8,0,Hot water,Hot water 5,1,10,70,Yes,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20693,FW,205,2,0,1004,Hot water setpoint,1,S16,1,Hot water,Hot water 1,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20694,FW,205,2,0,4,Hot water actual SF,1,S16,1,Hot water,Hot water 1,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20695,FW,205,2,1,1004,Hot water setpoint,1,S16,1,Hot water,Hot water 2,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20696,FW,205,2,1,4,Hot water actual SF,1,S16,1,Hot water,Hot water 2,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20697,FW,205,2,2,1004,Hot water setpoint,1,S16,1,Hot water,Hot water 3,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20698,FW,205,2,2,4,Hot water actual SF,1,S16,1,Hot water,Hot water 3,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20699,FW,205,2,3,1004,Hot water setpoint,1,S16,1,Hot water,Hot water 4,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20700,FW,205,2,3,4,Hot water actual SF,1,S16,1,Hot water,Hot water 4,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20701,FW,205,2,4,1004,Hot water setpoint,1,S16,1,Hot water,Hot water 5,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20702,FW,205,2,4,4,Hot water actual SF,1,S16,1,Hot water,Hot water 5,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20703,FW,205,1,0,2051,Status heating circuit control,1,U8,0,Heating circ.,Heat. circ. 1,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20704,FW,205,1,1,2051,Status heating circuit control,1,U8,0,Heating circ.,Heat. circ. 2,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20705,FW,205,1,2,2051,Status heating circuit control,1,U8,0,Heating circ.,Heat. circ. 3,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20706,FW,205,1,3,2051,Status heating circuit control,1,U8,0,Heating circ.,Heat. circ. 4,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20707,FW,205,1,4,2051,Status heating circuit control,1,U8,0,Heating circ.,Heat. circ. 5,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20708,FW,205,2,0,2052,Status domestic hot water control,1,U8,0,Hot water,Hot water 1,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20709,FW,205,2,1,2052,Status domestic hot water control,1,U8,0,Hot water,Hot water 2,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20710,FW,205,2,2,2052,Status domestic hot water control,1,U8,0,Hot water,Hot water 3,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20711,FW,205,2,3,2052,Status domestic hot water control,1,U8,0,Hot water,Hot water 4,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20712,FW,205,2,4,2052,Status domestic hot water control,1,U8,0,Hot water,Hot water 5,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20713,FW,205,0,0,21100,AF2 - outdoor sensor 2,1,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20714,FW,205,1,0,1,Room actual,1,S16,1,Heating circ.,Heat. circ. 1,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20715,FW,205,1,1,1,Room actual,1,S16,1,Heating circ.,Heat. circ. 2,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20716,FW,205,1,2,1,Room actual,1,S16,1,Heating circ.,Heat. circ. 3,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20717,FW,205,1,3,1,Room actual,1,S16,1,Heating circ.,Heat. circ. 4,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20718,FW,205,1,4,1,Room actual,1,S16,1,Heating circ.,Heat. circ. 5,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20719,FW,205,1,0,2,Supply actual,1,S16,1,Heating circ.,Heat. circ. 1,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20720,FW,205,1,1,2,Supply actual,1,S16,1,Heating circ.,Heat. circ. 2,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20721,FW,205,1,2,2,Supply actual,1,S16,1,Heating circ.,Heat. circ. 3,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20722,FW,205,1,3,2,Supply actual,1,S16,1,Heating circ.,Heat. circ. 4,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20723,FW,205,1,4,2,Supply actual,1,S16,1,Heating circ.,Heat. circ. 5,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20724,FW,205,0,0,29042,Active error 1_appearance_time,3,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20725,FW,205,0,0,29042,Active error 1_appearance_date,4,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20726,FW,205,0,0,29042,Active error 1_disappear_time,5,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20727,FW,205,0,0,29042,Active error 1_disappear_date,6,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20728,FW,205,0,0,29042,Active error 1_source,7,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20729,FW,205,0,0,29042,Active error 1_function_group,8,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20730,FW,205,0,0,29042,Active error 1_function_number,9,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20731,FW,205,0,0,29042,Active error 1_error_type,10,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20732,FW,205,0,0,29042,Active error 1_error_code,11,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20733,FW,205,0,0,29043,Active error 2_appearance_time,3,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20734,FW,205,0,0,29043,Active error 2_appearance_date,4,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20735,FW,205,0,0,29043,Active error 2_disappear_time,5,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20736,FW,205,0,0,29043,Active error 2_disappear_date,6,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20737,FW,205,0,0,29043,Active error 2_source,7,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20738,FW,205,0,0,29043,Active error 2_function_group,8,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20739,FW,205,0,0,29043,Active error 2_function_number,9,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20740,FW,205,0,0,29043,Active error 2_error_type,10,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20741,FW,205,0,0,29043,Active error 2_error_code,11,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20742,FW,205,0,0,29044,Active error 3_appearance_time,3,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20743,FW,205,0,0,29044,Active error 3_appearance_date,4,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20744,FW,205,0,0,29044,Active error 3_disappear_time,5,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20745,FW,205,0,0,29044,Active error 3_disappear_date,6,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20746,FW,205,0,0,29044,Active error 3_source,7,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20747,FW,205,0,0,29044,Active error 3_function_group,8,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20748,FW,205,0,0,29044,Active error 3_function_number,9,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20749,FW,205,0,0,29044,Active error 3_error_type,10,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20750,FW,205,0,0,29044,Active error 3_error_code,11,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20751,FW,205,0,0,29045,Active error 4_appearance_time,3,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20752,FW,205,0,0,29045,Active error 4_appearance_date,4,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20753,FW,205,0,0,29045,Active error 4_disappear_time,5,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20754,FW,205,0,0,29045,Active error 4_disappear_date,6,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20755,FW,205,0,0,29045,Active error 4_source,7,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20756,FW,205,0,0,29045,Active error 4_function_group,8,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20757,FW,205,0,0,29045,Active error 4_function_number,9,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20758,FW,205,0,0,29045,Active error 4_error_type,10,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20759,FW,205,0,0,29045,Active error 4_error_code,11,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20760,FW,205,0,0,29046,Active error 5_appearance_time,3,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20761,FW,205,0,0,29046,Active error 5_appearance_date,4,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20762,FW,205,0,0,29046,Active error 5_disappear_time,5,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20763,FW,205,0,0,29046,Active error 5_disappear_date,6,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20764,FW,205,0,0,29046,Active error 5_source,7,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20765,FW,205,0,0,29046,Active error 5_function_group,8,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20766,FW,205,0,0,29046,Active error 5_function_number,9,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20767,FW,205,0,0,29046,Active error 5_error_type,10,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20768,FW,205,0,0,29046,Active error 5_error_code,11,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20769,FW,205,0,0,23084,Activate TTE-FW relay test,1,U8,0,General,General,1,0,1,No,,Activate relay test#0=AUS#1=EIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20770,FW,205,0,0,21031,DKP HW output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20771,FW,205,0,0,21032,YFW+ HW output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20772,FW,205,0,0,21033,YFW- HW output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20773,FW,205,0,0,21034,MK1 HW output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20774,FW,205,0,0,21035,YK1+ HW output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20775,FW,205,0,0,21036,YK1- HW output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20776,FW,205,0,0,21037,SLP1 HW output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20777,FW,205,0,0,21038,SLP2 HW output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20778,FW,205,0,0,21039,VA2 HW output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20779,FW,205,0,0,21040,VA1 0-10V/0-20mA HW output,1,U8,0,General,General,5,0,100,Yes,%,"Status Ausgang / Aktivierung 0-100% (5% Schritte, Ausgang muss konfig. sein)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20780,FW,205,0,0,21041,VA3 0-10V/PWM HW output,1,U8,0,General,General,5,0,100,Yes,%,"Status Ausgang / Aktivierung 0-100% (5% Schritte, Ausgang muss konfig. sein)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20781,FW,205,0,0,21042,VA4 0-10V/PWM HW output,1,U8,0,General,General,5,0,100,Yes,%,"Status Ausgang / Aktivierung 0-100% (5% Schritte, Ausgang muss konfig. sein)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20782,FW,205,0,0,21043,VA5 0-10V/PWM HW output,1,U8,0,General,General,5,0,100,Yes,%,"Status Ausgang / Aktivierung 0-100% (5% Schritte, Ausgang muss konfig. sein)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20783,FW,205,0,0,21044,Activate TTE-FE relay test,1,LIST,0,General,General,1,0x0000003F,0,Yes,,,0=AUS,1=FE1,2=FE2,3=FE3,4=FE4,5=FE5,,,,,,,,,,,,,,,20=WW1,21=WW2,22=WW3,23=WW4,24=WW5,,,,,,,
20784,FW,205,0,0,21045,FE-VA1 HW output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20785,FW,205,0,0,21046,FE-VA2 HW output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20786,FW,205,0,0,21047,FE-VA3 HW output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20787,FW,205,0,0,21048,FE-VA10V/PWM HW output,1,U8,0,General,General,5,0,100,Yes,%,"Status Ausgang / Aktivierung 0-100% (5% Schritte, Ausgang muss konfig. sein)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20788,FW,205,0,0,200,Info AF,1,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20789,FW,205,0,0,201,Info RLF,1,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20790,FW,205,0,0,202,Info VF,1,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20791,FW,205,0,0,203,Info VF1,1,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20792,FW,205,0,0,204,Info SF1,1,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20793,FW,205,0,0,205,Info SF2,1,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20794,FW,205,0,0,206,Info VE4,1,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20795,FW,205,0,0,207,Info VE5,1,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20796,FW,205,0,0,208,Info VE6,1,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20797,FW,205,0,0,209,Info VE7,1,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20798,FW,205,0,0,210,Info VE8,1,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20799,FW,205,0,0,211,Info VE9,1,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20800,FW,205,0,0,212,Info VE1-FE1,1,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20801,FW,205,0,0,213,Info VE2-FE1,1,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20802,FW,205,0,0,214,Info VE3-FE1,1,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20803,FW,205,0,0,215,Info VE1-FE2,1,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20804,FW,205,0,0,216,Info VE2-FE2,1,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20805,FW,205,0,0,217,Info VE3-FE2,1,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20806,FW,205,0,0,218,Info VE1-FE3,1,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20807,FW,205,0,0,219,Info VE2-FE3,1,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20808,FW,205,0,0,220,Info VE3-FE3,1,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20809,FW,205,0,0,221,Info VE1-FE4,1,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20810,FW,205,0,0,222,Info VE2-FE4,1,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20811,FW,205,0,0,223,Info VE3-FE4,1,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20812,FW,205,0,0,224,Info VE1-FE5,1,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20813,FW,205,0,0,225,Info VE2-FE5,1,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20814,FW,205,0,0,226,Info VE3-FE5,1,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20815,FW,205,0,0,227,Info VE10/IMP,1,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20816,FW,205,0,0,228,Info VE3/IMP-FE1,1,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20817,FW,205,0,0,229,Info VE3/IMP-FE2,1,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20818,FW,205,0,0,230,Info VE3/IMP-FE3,1,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20819,FW,205,0,0,231,Info VE3/IMP-FE4,1,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20820,FW,205,0,0,232,Info VE3/IMP-FE5,1,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20821,FW,205,0,0,233,Info VE10V-FE1,1,S16,1,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20822,FW,205,0,0,234,Info VE10V-FE2,1,S16,1,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20823,FW,205,0,0,235,Info VE10V-FE3,1,S16,1,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20824,FW,205,0,0,236,Info VE10V-FE4,1,S16,1,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
